Temp_out,CO2_out,Hum_out
4.9,0.0007768639453335732,0.0036902356741141808
4.9,0.0007768639453335732,0.0036902356741141808
4.9,0.0007768639453335732,0.0036902356741141808
4.9,0.0007768639453335732,0.0036902356741141808
4.9,0.0007768639453335732,0.0036902356741141808
4.9,0.0007768639453335732,0.0036902356741141808
4.9,0.0007768639453335732,0.0036902356741141808
4.9,0.0007768639453335732,0.0036902356741141808
4.9,0.0007768639453335732,0.0036902356741141808
4.9,0.0007768639453335732,0.0036902356741141808
4.9,0.0007768639453335732,0.0036902356741141808
4.9,0.0007768639453335732,0.0036902356741141808
4.9,0.0007768639453335732,0.0036902356741141808
4.9,0.0007768639453335732,0.0036783104618451443
4.9,0.0007768639453335732,0.003666385704139626
4.9,0.0007768639453335732,0.003654461400971635
4.9,0.0007768639453335732,0.0036425375523151822
4.9,0.0007768639453335732,0.003630614158144285
4.9,0.0007768639453335732,0.0036186912184329573
4.9,0.0007768639453335732,0.0036066790921299445
4.9,0.0007768639453335732,0.003594667427093225
4.9,0.0007768639453335732,0.0035826562232962344
4.9,0.0007768639453335732,0.003570645480712403
4.9,0.0007768639453335732,0.0035586351993151673
4.9,0.0007768639453335732,0.0035466253790779655
4.9,0.0007768639453335732,0.0035347056403493594
4.9,0.0007768639453335732,0.00352278635587135
4.9,0.0007768639453335732,0.0035108675256179714
4.9,0.0007768639453335732,0.0034989491495632605
4.9,0.0007768639453335732,0.0034870312276812543
4.9,0.0007768639453335732,0.003475113759945993
4.883333333333334,0.0007769105143268193,0.0034710545293943113
4.866666666666667,0.0007769570889035428,0.003466999522823449
4.85,0.0007770036690647481,0.0034629487363791057
4.833333333333333,0.0007770502548114396,0.003458902166210035
4.816666666666666,0.0007770968461446216,0.003454859808468047
4.8,0.0007771434430652995,0.0034508216593080016
4.783333333333333,0.0007771900455744782,0.0034467877148878054
4.766666666666667,0.0007772366536731634,0.0034427579713684144
4.75,0.0007772832673623606,0.0034387324249138284
4.733333333333333,0.0007773298866430756,0.0034347110716910875
4.716666666666667,0.0007773765115163149,0.0034306939078702766
4.7,0.0007774231419830844,0.003426680929624512
4.683333333333334,0.000777469778044391,0.0034226721331299527
4.666666666666667,0.0007775164197012417,0.0034186675145657856
4.65,0.0007775630669546435,0.0034146670701142336
4.633333333333333,0.0007776097198056039,0.0034106707959605472
4.616666666666666,0.0007776563782551302,0.0034066786882930027
4.6,0.0007777030423042304,0.0034026907433029035
4.755,0.0007772692826685378,0.0034073916035527747
4.91,0.0007768360066172768,0.003411743030959655
5.0649999999999995,0.0007764032133421994,0.003415737776108515
5.22,0.0007759709020368574,0.0034193684982874156
5.375,0.0007755390718965982,0.0034226277647163906
5.53,0.000775107722118559,0.0034255080497740727
5.6866666666666665,0.0007746722214916738,0.0034284944584276715
5.843333333333334,0.0007742372099691747,0.0034310881598596083
6.0,0.0007738026867275657,0.0034332812349442965
6.156666666666666,0.0007733686509451978,0.00343506566588951
6.3133333333333335,0.0007729351018022638,0.003436433335418312
6.47,0.0007725020384807953,0.0034373760259490366
6.625,0.0007720740595121079,0.0034373882465932393
6.78,0.0007716465544957668,0.003436957603042424
6.9350000000000005,0.0007712195226449114,0.003436075694723041
7.09,0.000770792963174422,0.0034347340203387585
7.245,0.0007703668753009147,0.003432923977077716
7.4,0.0007699412582427375,0.0034306368598186012
7.550000000000001,0.0007695298183113643,0.0034303447406499057
7.7,0.0007691188178743101,0.0034296385175022945
7.8500000000000005,0.000768708256227758,0.0034285106791275537
8.0,0.0007682981326693935,0.0034269536280313586
8.15,0.0007678884464984003,0.003424959679824897
8.3,0.0007674791970154557,0.0034225210625756478
8.450000000000001,0.0007670703835227273,0.003419515564841429
8.6,0.0007666620053238686,0.0034160472557762866
8.75,0.0007662540617240156,0.003412108065966123
8.9,0.000765846552029782,0.0034076898355596876
9.049999999999999,0.0007654394755492557,0.003402784313615074
9.2,0.0007650328315919958,0.003397383157445918
9.35,0.0007646266194690264,0.0033915994389069645
9.5,0.0007642208384928356,0.003385305582080704
9.649999999999999,0.0007638154879773693,0.003378492997385325
9.799999999999999,0.0007634105672380279,0.0033711530011736653
9.95,0.0007630060755916638,0.0033632768150804507
10.1,0.0007626020123565753,0.003354855565369782
9.995,0.0007628848116689328,0.00336510903364863
9.89,0.0007631678208027134,0.0033750340338563746
9.785,0.0007634510399915174,0.0033846341676013153
9.68,0.0007637344694692924,0.003393913010105892
9.575000000000001,0.0007640181094703334,0.0034028741103243145
9.47,0.000764301960229283,0.003411520991060384
9.363333333333333,0.0007645905326002312,0.0034193498891253314
9.256666666666668,0.0007648793229621585,0.003426870845741709
9.15,0.0007651683315621679,0.003434087388112911
9.043333333333333,0.0007654575586477355,0.003441003016634909
8.936666666666667,0.0007657470044667123,0.0034476212050233933
8.83,0.000766036669267324,0.0034539454004410366
8.725,0.0007663220221729489,0.0034604877488704916
8.62,0.0007666075877488732,0.003466743289104826
8.515,0.0007668933662329363,0.0034727153122989735
8.41,0.0007671793578633327,0.0034784070846544503
8.305,0.0007674655628786129,0.0034838218475386983
8.2,0.0007677519815176826,0.0034889628176044724
8.049999999999999,0.000768161522048364,0.0035090374919017416
7.8999999999999995,0.0007685714997331437,0.003528302166823111
7.75,0.0007689819152723389,0.003546769455287618
7.6,0.0007693927693677648,0.0035644518382373035
7.449999999999999,0.0007698040627227371,0.003581361665448294
7.3,0.0007702157960420751,0.003597511156345403
7.15,0.0007706279700321084,0.003612912400820031
7.0,0.0007710405854006782,0.0036275773600511693
6.85,0.0007714536428571427,0.003641517867329282
6.7,0.0007718671431123816,0.003654745628882869
6.550000000000001,0.0007722810868787986,0.003667272224707503
6.4,0.0007726954748703274,0.0036791091093971683
6.25,0.0007731103078024337,0.0036902676129776674
6.1000000000000005,0.0007735255863921217,0.003700758941741952
5.95,0.0007739413113579362,0.003710594179087166
5.8,0.0007743574834199677,0.003719784286353226
5.65,0.0007747741032998565,0.003728340103662781
5.5,0.0007751911717207967,0.0037362723507623373
5.433333333333334,0.0007753766796290757,0.0037499106357031624
5.366666666666666,0.0007755622763449225,0.0037633340553743506
5.3,0.0007757479619321241,0.0037765440883751724
5.233333333333333,0.000775933736454529,0.0037895422064798063
5.166666666666666,0.0007761195999760464,0.0038023298746540004
5.1,0.0007763055525606468,0.0038149085510718102
5.033333333333333,0.0007764915942723623,0.0038273702288595195
4.966666666666667,0.0007766777251752862,0.003839624978771137
4.9,0.0007768639453335732,0.0038516742435953637
4.833333333333333,0.0007770502548114396,0.0038635194593782105
4.766666666666667,0.0007772366536731634,0.0038751620554400854
4.7,0.0007774231419830844,0.0038866034543929354
4.633333333333334,0.0007776097198056039,0.0038977570024861484
4.566666666666666,0.0007777963872051851,0.003908712991384335
4.5,0.0007779831442463534,0.00391947281887267
4.433333333333334,0.0007781699909936955,0.003930037876115655
4.366666666666666,0.0007783569275118611,0.003940409547674559
4.3,0.0007785439538655613,0.003950589211524911
4.216666666666667,0.0007787778632375917,0.003950276908265678
4.133333333333333,0.0007790119132055057,0.0039498177604172305
4.05,0.0007792461038961039,0.0039492132988426885
3.9666666666666663,0.0007794804354363385,0.003948465044318537
3.8833333333333333,0.0007797149079533149,0.003947574507578408
3.8,0.0007799495215742913,0.003946543189356813
3.7166666666666663,0.0007801842764266796,0.003945289982548065
3.6333333333333333,0.0007804191726380441,0.003943899933264731
3.55,0.000780654210336104,0.003942374505084864
3.4666666666666663,0.0007808893896487317,0.003940715151802867
3.3833333333333333,0.0007811247107039536,0.003938923317472915
3.3,0.0007813601736299511,0.003937000436452308
3.2166666666666663,0.0007815957785550598,0.0039350276660888
3.1333333333333333,0.0007818315256077698,0.003932925750851524
3.05,0.000782067414916727,0.00393069610350497
2.9666666666666663,0.0007823034466107322,0.0039283401272493905
2.8833333333333333,0.0007825396208187417,0.003925859215764023
2.8,0.0007827759376698676,0.003923254753250269
2.7616666666666667,0.0007828846913565332,0.003917706246613905
2.723333333333333,0.0007829934752664265,0.003912155526255243
2.6849999999999996,0.0007831022894121486,0.0039066026402047515
2.6466666666666665,0.0007832111338063065,0.003901047636300588
2.6083333333333334,0.0007833200084615151,0.003895490562189106
2.57,0.0007834289133903961,0.003889931465325339
2.53,0.0007835425856065003,0.003883831436688888
2.4899999999999998,0.0007836562908141053,0.0038777310092991436
2.45,0.0007837700290275762,0.003871630229950185
2.41,0.0007838838002612859,0.0038655291452303485
2.37,0.0007839976045296167,0.0038594278015228025
2.33,0.000784111441846958,0.0038533262450061076
2.291666666666667,0.0007842205669682025,0.003847758688601683
2.2533333333333334,0.0007843297224676535,0.003842189482479523
2.215,0.0007844389083579977,0.003836618672370706
2.1766666666666667,0.0007845481246519286,0.003831046303819992
2.1383333333333336,0.0007846573713621475,0.0038254724221863036
2.1,0.0007847666485013623,0.0038198970726432183
2.1166666666666667,0.0007847191329619762,0.003841645030816743
2.1333333333333333,0.0007846716231761215,0.0038634401777095507
2.1500000000000004,0.0007846241191427534,0.003885282591968716
2.166666666666667,0.0007845766208608268,0.003907172352364149
2.1833333333333336,0.0007845291283292978,0.003929109537788819
2.2,0.0007844816415471218,0.003951094227258977
2.216666666666667,0.0007844341605132551,0.003973200778786556
2.2333333333333334,0.0007843866852266537,0.00399535517981157
2.25,0.0007843392156862745,0.0040175575100723105
2.2666666666666666,0.0007842917518910741,0.0040398078494318975
2.283333333333333,0.0007842442938400095,0.004062106277878511
2.3,0.0007841968415320384,0.004084452875525614
2.3166666666666664,0.0007841493949661181,0.004106772880782526
2.333333333333333,0.0007841019541412064,0.004129141027386191
2.3499999999999996,0.0007840545190562611,0.004151557395473426
2.3666666666666667,0.0007840070897102413,0.004174022065306572
2.3833333333333333,0.000783959666102105,0.0041965351172737276
2.4,0.0007839122482308111,0.004219096631888958
2.7116666666666664,0.0007830265894137762,0.004239770797211278
3.023333333333333,0.0007821429295611452,0.0042590013907539415
3.335,0.0007812612619129428,0.00427672170246801
3.6466666666666665,0.0007803815797396404,0.004292863250003261
3.958333333333333,0.0007795038763419842,0.004307355747472926
4.27,0.0007786281450508256,0.0043201270740356535
4.58,0.0007777590465560077,0.004330682964586181
4.89,0.0007768918860595597,0.004339372117048456
5.199999999999999,0.000776026657086402,0.004346117513943608
5.51,0.0007751633531902677,0.004350840208297535
5.82,0.0007743019679535434,0.004353459292297213
6.13,0.0007734424949871096,0.0043538918658677485
6.441666666666666,0.0007725803224941134,0.0043524561221585135
6.753333333333333,0.000771720070024175,0.0043486542193223445
7.0649999999999995,0.0007708617311707081,0.004342396139553865
7.376666666666667,0.0007700052995555978,0.004333589710352682
7.6883333333333335,0.0007691507688290417,0.0043221405722319245
8.0,0.0007682981326693935,0.004307952146475842
8.205,0.0007677383376872635,0.004316144733402195
8.41,0.0007671793578633327,0.0043236146917398025
8.615,0.0007666211914183805,0.004330342619430313
8.82,0.0007660638365783593,0.0043363088015476205
9.025,0.0007655072915743776,0.004341493207012057
9.23,0.00076495155464268,0.0043458754852976345
9.436666666666667,0.0007643921156931207,0.004350048516923369
9.643333333333334,0.0007638334944246682,0.004353380255887073
9.850000000000001,0.0007632756890459363,0.004355849144259911
10.056666666666667,0.000762718697770768,0.004357433284266455
10.263333333333334,0.0007621625188182161,0.004358110434854211
10.47,0.0007616071504125238,0.004357858008260439
10.675,0.0007610570598079803,0.004356032938606919
10.88,0.0007605077632644438,0.004353230525956544
11.085,0.0007599592590638029,0.004349427384444029
11.29,0.0007594115454928982,0.004344599775488214
11.495,0.0007588646208435067,0.004338723604478128
11.7,0.0007583184834123223,0.0043317744174630295
11.628333333333332,0.0007585093201144751,0.004349045754277226
11.556666666666667,0.0007587002528918652,0.004366045734120104
11.485,0.000758891281817064,0.004382776246301398
11.413333333333332,0.0007590824069627146,0.004399239171461981
11.341666666666667,0.0007592736284015349,0.004415436381592066
11.27,0.0007594649462063145,0.0044313697400495695
11.196666666666665,0.0007596608130920003,0.004446408094840786
11.123333333333333,0.0007598567810323398,0.004461183658756759
11.05,0.0007600528501055593,0.004475698342174351
10.976666666666667,0.0007602490203899668,0.004489954046308464
10.903333333333332,0.0007604452919639504,0.004503952663233577
10.83,0.0007606416649059793,0.004517696075905419
10.758333333333333,0.0007608336728404121,0.0045318264824513
10.686666666666667,0.0007610257777360219,0.00454570777624341
10.615,0.0007612179796662731,0.004559341742923503
10.543333333333333,0.0007614102787047045,0.004572730159694892
10.471666666666668,0.0007616026749249293,0.004585874795342224
10.4,0.0007617951684006348,0.004598777410251381
10.311666666666667,0.0007620325617220435,0.004614858561678107
10.223333333333333,0.000762270103044276,0.004630572027031876
10.135,0.0007625077925057805,0.004645921094240495
10.046666666666667,0.000762745630245177,0.0046609090318496535
9.958333333333332,0.0007629836164012599,0.004675539089081199
9.87,0.0007632217511129955,0.004689814495891784
9.78,0.0007634645318630051,0.004703334307776616
9.69,0.0007637074671192193,0.004716500600782276
9.6,0.0007639505570291777,0.00472931666938867
9.51,0.000764193801740607,0.004741785787869733
9.42,0.0007644372014014225,0.004753911210359756
9.33,0.000764680756159728,0.00476569617092009
9.241666666666667,0.0007649199516038598,0.004777563166648251
9.153333333333334,0.0007651592967375518,0.004789100898238055
9.065000000000001,0.0007653987917013624,0.004800312423258527
8.976666666666667,0.0007656384366360263,0.004811200780625735
8.888333333333334,0.0007658782316824545,0.0048217689906650514
8.8,0.0007661181769817343,0.00483202005517366
8.678333333333335,0.000766448913936971,0.00486993225715118
8.556666666666667,0.0007667799365770541,0.004906861314716057
8.435,0.0007671112452722978,0.0049428189630828494
8.313333333333334,0.0007674428403936569,0.0049778168459579525
8.191666666666666,0.0007677747223127276,0.005011866515820164
8.07,0.0007681068914017496,0.005044979434207188
7.946666666666667,0.0007684439042322333,0.00507647535809492
7.823333333333333,0.0007687812129264936,0.005107050736971768
7.7,0.0007691188178743101,0.005136717032054181
7.576666666666667,0.0007694567194661474,0.005165485611013472
7.453333333333333,0.0007697949180931564,0.005193367748315723
7.33,0.0007701334141471763,0.0052203746255669705
7.208333333333333,0.0007704676277383111,0.005247226686231105
7.086666666666667,0.0007708021315316816,0.005273230961718494
6.965,0.0007711369259054317,0.005298398103415422
6.843333333333333,0.0007714720112383628,0.005322738674958838
6.721666666666667,0.0007718073879099349,0.0053462631525790566
6.6,0.000772143056300268,0.005368981925446748
6.528333333333333,0.000772340915456447,0.00535243538790614
6.456666666666666,0.0007725388760401517,0.0053359062583071375
6.385,0.0007727369381293935,0.00531939474880136
6.3133333333333335,0.0007729351018022638,0.005302901069595472
6.241666666666666,0.0007731333671369344,0.005286425428961192
6.17,0.0007733317342116568,0.0052699680332452346
6.096666666666667,0.000773534819872514,0.005252919294131314
6.023333333333333,0.0007737380122265738,0.005235892415315021
5.95,0.0007739413113579362,0.005218887595834652
5.876666666666667,0.0007741447173507909,0.005201905032744741
5.803333333333334,0.0007743482302894151,0.0051849449211267135
5.73,0.0007745518502581754,0.005168007454099522
5.658333333333333,0.0007747509459903756,0.005151692811445116
5.586666666666667,0.0007749501441025581,0.0051353979932388955
5.515000000000001,0.0007751494446737122,0.005119123188803853
5.443333333333333,0.0007753488477829093,0.00510286858563675
5.371666666666666,0.0007755483535093019,0.005086634369417694
5.3,0.0007757479619321241,0.0050704207240197035
5.305,0.0007757340324289382,0.005062933982836686
